ansatz params     family                       kt readout            method                  TVD       dE     dPgs
------------------------------------------------------------------------------------------------------------------
ecd    random     loss_thermal_dephasing    0.030 ideal              gdr_damped           0.1126   0.1685   0.0001
ecd    random     loss_thermal_dephasing    0.030 ideal              gdr_ridge            0.1127   0.1620   0.0001
ecd    random     loss_thermal_dephasing    0.030 ideal              gdr_holdout          0.1157   0.1690   0.0001
ecd    random     loss_thermal_dephasing    0.030 ideal              gdr_reg              0.1126   0.1685   0.0001
ecd    random     loss_thermal_dephasing    0.030 ideal              gdr_mid              0.1126   0.1482   0.0001
ecd    random     loss_thermal_dephasing    0.030 ideal              gdr_tfree            0.1132   0.1822   0.0001
ecd    random     loss_thermal_dephasing    0.030 ideal              gdr_residual         0.2279   0.1599   0.0000
ecd    random     loss_thermal_dephasing    0.030 ideal              gdr_afterburn        0.2279   0.1599   0.0000
ecd    random     loss_thermal_dephasing    0.030 ideal              gdr_blend            0.1148   0.1570   0.0001
ecd    random     loss_thermal_dephasing    0.030 ideal              zne_idle             0.1926   0.0046   0.0001
ecd    random     loss_thermal_dephasing    0.030 ideal              readout_then_zne     0.1926   0.0046   0.0001
ecd    random     loss_thermal_dephasing    0.030 ideal              zne_then_readout     0.1926   0.0046   0.0001
ecd    random     loss_thermal_dephasing    0.030 ideal              gdr_select           0.1140   0.1684   0.0002
ecd    random     loss_thermal_dephasing    0.030 readout_realistic  raw                  0.1915   0.0646   0.0016
ecd    random     loss_thermal_dephasing    0.030 readout_realistic  readout_only         0.1829   0.0674   0.0016
ecd    random     loss_thermal_dephasing    0.030 readout_realistic  oracle_binomial      0.2248   0.1571   0.0048
ecd    random     loss_thermal_dephasing    0.030 readout_realistic  gdr_param            0.1279   0.0135   0.0018
ecd    random     loss_thermal_dephasing    0.030 readout_realistic  gdr_damped           0.1283   0.0269   0.0018
ecd    random     loss_thermal_dephasing    0.030 readout_realistic  gdr_ridge            0.1279   0.0091   0.0021
ecd    random     loss_thermal_dephasing    0.030 readout_realistic  gdr_holdout          0.1276   0.0097   0.0020
ecd    random     loss_thermal_dephasing    0.030 readout_realistic  gdr_reg              0.1287   0.0241   0.0019
ecd    random     loss_thermal_dephasing    0.030 readout_realistic  gdr_mid              0.1319   0.0064   0.0024
ecd    random     loss_thermal_dephasing    0.030 readout_realistic  gdr_tfree            0.1271   0.0288   0.0019
ecd    random     loss_thermal_dephasing    0.030 readout_realistic  gdr_residual         0.2274   0.2212   0.0023
ecd    random     loss_thermal_dephasing    0.030 readout_realistic  gdr_afterburn        0.2274   0.2212   0.0023
ecd    random     loss_thermal_dephasing    0.030 readout_realistic  gdr_blend            0.1279   0.0135   0.0018
ecd    random     loss_thermal_dephasing    0.030 readout_realistic  zne_idle             0.2036   0.1289   0.0016
ecd    random     loss_thermal_dephasing    0.030 readout_realistic  readout_then_zne     0.2034   0.1464   0.0015
ecd    random     loss_thermal_dephasing    0.030 readout_realistic  zne_then_readout     0.2029   0.1416   0.0015
ecd    random     loss_thermal_dephasing    0.030 readout_realistic  gdr_select           0.1283   0.0269   0.0018
ecd    random     loss_thermal_dephasing    0.030 readout_strong     raw                  0.2126   0.0808   0.0015
ecd    random     loss_thermal_dephasing    0.030 readout_strong     readout_only         0.1851   0.0861   0.0014
ecd    random     loss_thermal_dephasing    0.030 readout_strong     oracle_binomial      0.2405   0.0511   0.0027
ecd    random     loss_thermal_dephasing    0.030 readout_strong     gdr_param            0.1442   0.0537   0.0016
ecd    random     loss_thermal_dephasing    0.030 readout_strong     gdr_damped           0.1423   0.0634   0.0015
ecd    random     loss_thermal_dephasing    0.030 readout_strong     gdr_ridge            0.1416   0.0592   0.0018
ecd    random     loss_thermal_dephasing    0.030 readout_strong     gdr_holdout          0.1442   0.0537   0.0016
ecd    random     loss_thermal_dephasing    0.030 readout_strong     gdr_reg              0.1423   0.0634   0.0015
ecd    random     loss_thermal_dephasing    0.030 readout_strong     gdr_mid              0.1406   0.0446   0.0019
ecd    random     loss_thermal_dephasing    0.030 readout_strong     gdr_tfree            0.1435   0.0753   0.0016
ecd    random     loss_thermal_dephasing    0.030 readout_strong     gdr_residual         0.2113   0.0992   0.0012
ecd    random     loss_thermal_dephasing    0.030 readout_strong     gdr_afterburn        0.2113   0.0992   0.0012
ecd    random     loss_thermal_dephasing    0.030 readout_strong     gdr_blend            0.1442   0.0537   0.0016
ecd    random     loss_thermal_dephasing    0.030 readout_strong     zne_idle             0.2115   0.0739   0.0027
ecd    random     loss_thermal_dephasing    0.030 readout_strong     readout_then_zne     0.2253   0.0895   0.0029
ecd    random     loss_thermal_dephasing    0.030 readout_strong     zne_then_readout     0.2247   0.0781   0.0027
